HHF,G,Y,FADA,AA,HGD,AT,E,K,T,U,I,B,W,Q,SDE
0.046,0,0,0.371,0,14.58,0,3.69,0,1.13,0.56,0.56,0,0,3.4,1
0,0,0,0,0,1,5.55,0,0,0,0,0,0,0,0,0
0,0,2.71,0,0.54,4.114,0,0,0,0,0.54,0,0,0,0,0
0,0,3.7,0,1.85,2.526,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.5,0,0,0,0,5.88,0,0,0,0,1
0.076,0.16,0,0.076,0.16,3.401,0,1.15,0,0,2.31,0,0.33,0.33,0,0
0.306,0.19,0,0.741,0,6.652,0,0,0,0.39,1.38,1.38,0.39,0,0,1
0,0,1.42,0,0,2.24,0,0,0,0,0.94,0,0,0,0,0
0.8,0.81,0,0.64,0,7.651,0,0.4,0,0,0.4,0,1.22,2.04,0,1
0,0,1.06,0,0,1.4,0,1.06,0,0,1.06,0,0,0,0,0
0,0,0,0,0,5.857,0,0,0,0,0,0,0,0,0,0
0.032,0,0.68,0,0.11,2.829,0,0.34,0,0,0.22,1.02,0,0,0,0
0,0,0,0,25,2.333,0,0,0,0,0,0,0,0,0,0
0,0,0,0.161,0,1.065,1.4,0,0,0,0,0,0,0,0,0
0,0.24,1.24,0,0.49,1.801,0,0,0,0,0.24,0,0,0,0,0
0,0,16.66,0,0,3.125,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,11.066,0,0.93,0,0,2.8,0,0,0,0,1
0,0,0,0.404,0,2.076,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,3.84,0,0,0,0,0,0,0,0
0.109,0.08,0,0.369,0,4.911,0,1.52,0,0,0.89,0.35,0.08,0.08,0.08,1
0,0,0,0,0,1.103,0,0,0,0,0.64,0,0,0,0,1
0.063,0.69,0,0.379,0,2.042,0,1.04,0,0,1.38,0,0,0.34,0,1
0,0,1.12,0.111,0,1.23,0,0,0,0,0,0,0,0,0,0
0.203,0,0,0.203,0,2.866,0,0,0,0,1.5,0,0,0,0.5,1
0,0,0,0,0,1,0,0,0,0,6.66,0,0,0,0,0
0,0,0,0.215,0,7.552,0,0,0,0,0,0,0,0,0,1
0,0,1.45,0,0,1.48,0,0,0,0,0,0,0,0,0,0
0.094,0.12,0,0.056,0,1.246,0,0.6,0.12,0,0.24,0,0,0,0,1
0,0.8,0,0.269,0,3.115,0,0.8,0,0,1.61,0,0.8,0,0.8,1
0.707,0.15,0.95,0.862,0,5.423,0,0.31,0.15,0,0,0.63,0,0,0,1
0,0,1.47,0,0.73,2.171,0,0,0,0,0.73,0,0,0,0,0
0,0,0,0.199,0,6.091,0,0.68,0,0,1.81,0,0,0,0,1
0,0,0,0,0,1.8,0,0,0,0,0,0,14.28,0,0,0
0,0,0.32,0,0,4.093,0,0,0,0,0,0,0,0,0,0
0,0,0,0.961,0,2.333,0,0,0,0,0,0,0,0,0,0
0,0,1.05,0,0,2.541,0,1.05,0,0,2.1,0,0,0,0,0
0,0,9.33,0.149,0.24,10.012,0,0,0,0,0,0,0,0,0,0
0,0,0,1.096,0,5.16,0,1.11,0,0,2.22,0,0,0,2.22,1
0.612,0.9,0,2.143,0,10.125,0,0.9,0,0,0,0,0,0,0,1
0.041,0,0,0.041,0,2.351,0,1.34,0.36,0,0.73,0,0.12,0,0.24,1
0.147,0,0,0.294,0,17.074,0,1.14,0.19,0.38,2.67,0,3.05,0,1.72,1
0,0,0,0,0,2.272,0,0,0,0,0,0,0,0,0,0
0,1.96,0,0.334,0,3.214,0,0,0,0,1.96,0,0,0,0,1
0.202,0,0,0.233,0,8.763,0,0.16,0,0.08,0.48,0.24,0.08,0.4,0,1
0,0,0,0,0,2.75,0,1.92,0,0,3.84,0,1.92,0,0,1
0,0,0.32,0,0,4.295,0,0,0,0,0,0,0,0,0,0
0,0,3.52,0,0,2.204,0,0,0.1,0,0,0,0,0,0,0
0,0,0,1.548,0,3.222,0,0,0,0,1.28,0,0,0,0,0
0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0
0.021,0,0,0.01,0,2.729,0,0.08,0,0,0,0,0,0,0,0
0.141,0,0,1.275,0,5.598,0,0.17,0.17,1.55,3.81,0.17,0,0.17,1.03,1
0,0,0,0.495,0,1.525,0,0,0.72,0,0,0,0.72,0.72,0,1
0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,4.08,0,0,0,2.04,0,0,0,0,0
0,0,1.63,0,0,2.187,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.555,0.65,0,0,0,0,0,0,0,0,0
0,0,1.92,0,0,6.823,0,0.24,0,0.24,0.48,0,0,0,0.48,0
0,0,0,0.227,1.33,2.037,0,1.33,0,0,1.33,0,1.33,0,0,0
0,0,0,1.443,0,3.782,0,0,1.2,0,1.2,0,0,0,0,1
0,0,0,0,0,1.482,0,0,0,0,0,0,0,0,0,0
0,0,0.75,0,0,1.958,0.5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.786,0,0,0,0,0,0,0,0,0,1
0,0,1.61,0,2.41,1.853,0,0,0,0,0,0,0,0,0,0
0,0,1.12,0,0,4.689,0,0,0,0,1.12,0,0,0,0,0
0,0,1.04,0.179,0,2.037,0,0,0,0,0,0,0,0,0,0
0.383,0,0,0.191,0,3.95,0,0,0,0,0,0,0,1.08,0,1
0.626,0,0,0.208,0,4.066,0,0,0,0,0,0,0,0,0,1
0.008,0,0.5,0,0.02,2.95,0,0.05,0,0,0.08,0.35,0,0,0,0
0,0,0,0.52,0,3.5,0,0,0,0,3.57,0.89,0,0,0,1
0.745,0.14,0,0.826,0,5.456,0,0.14,0.14,0,0,0.57,0,0,0,1
0,0.2,0,0.157,0,2.213,0.41,0.62,0.1,0,0.93,0,0.72,0.1,0,0
0,0,0,0.051,0,2.944,0.56,0,0,0,0.9,0,0,0,0.11,0
0,0,5.71,0,0,1.25,0,0,0,0,0,0,0,0,0,0
0,0,0,0.403,0,9.785,0,0,0,0,0,0,1.19,0,0,1
0,0,0,0.692,0,1.727,0,0,0,0,0,0,0,0,0,0
0,0,3.17,0,0,2.071,1.58,0,0,0,0,0,0,0,0,0
0.439,2.22,0,0,0,3,0,0,0,0,0,0,0,0,0,1
0.108,0,3.48,0,0,2.634,0,0,0,0,0,0,0,0.38,0.58,0
0,0,0,0.338,3.15,1.468,0,0,0,0,0,0,0,0,0,0
0.019,0,0.75,0,0.06,2.738,0,0,0,0,0.2,0.61,0,0,0,0
0.045,0.09,0,0.06,0,1.597,0,0.68,0.48,0,2.43,0.29,0.19,0,0.87,1
0,0.93,0,0,0,1.442,0,1.39,0.46,0,0.46,0,0,0,0,1
0,0,0,0,0,1.5,0,2.38,0,0,2.38,0,0,0,0,0
0,0,0,1.235,0,4.466,0,0,0,0,0,0,0,0,0,1
0,0,0,0.186,0,1.937,2.97,0,0,0,0,0,0,0,0,0
0,0,0.43,0,0,3.372,0,0,0,0,0.43,0,0,0,0,0
0.37,0,0,0.444,0,2.413,0,0.44,0,0,2.2,0,0,2.2,0,1
0.021,0.39,0,0.779,0,2.689,0,0.39,0,0,1.57,0,0.26,0.13,0,1
0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0
0,0,0,0,25,2.333,0,0,0,0,0,0,0,0,0,0
0.103,0,0,0.517,0,2.966,0,1.22,0,0,0,0,0,0,0,1
0,0,0.9,0,0,2.766,0,0.9,0,0,1.8,0,0,0,0,0
0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0
0,0,0,0.476,0,2.642,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.125,6.25,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.636,0,0,0,0,2.02,0,0,0,0,0
0,0,0,0.2,1.19,1.461,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.806,0,0,0,0,2,0,0,0,2,0
0.188,0.82,0,0.235,0,5.622,0,1.37,0,0,1.1,0,0.27,0.82,0.27,1
0,0,2.18,0,0,1.98,0,0,0,0,0,0,0,0,0,0
0.081,0.38,0,0.244,0,1.729,0,0.19,0,0.06,0.71,0.06,0.12,0.19,0,1
0.053,0,2.79,0,0,2.662,0,0.13,0,0,0,0,0,0.41,0.27,0
0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0
0,0,8.1,0,0,1.142,0,0,0,0,0,0,0,0,0,0
0.223,1.12,0,0.223,0,2.021,0,0,0.74,0,1.87,0,0.37,0,0,1
0,0,0,2.453,0,4.153,0,0,0,0,0,0,0,0,0,1
0,0,0,0.375,5.12,2.25,0,0,0,0,0,0,0,0,0,0
0,0,0,0.016,0,2.47,0.46,0.23,0,0,0.23,0,0,0,0,1
0.101,0,0,0.356,0,11.32,0.08,1.52,0.25,0.16,0.42,0.67,0,1.1,0,1
0,0,0,0,0,2.063,0.44,0,0,0,0.44,0,0,0,0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0.675,0,2.23,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.08,4.438,0,0,0,0,0,0,0,0,0,0
0.341,0,0,0.682,0,2.555,0,1.57,0,0,2.36,0,0,0.78,0.78,1
0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0
0,0,0,1.724,0,1,5,0,0,0,0,0,0,0,0,0
0.16,0,0.49,0,0.24,9.31,0,0.24,0,0,0,0,0.24,0,0,0
0,0,0,0,0,1.333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.5,4.068,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.666,0,0,0,0,0,0,0,0,0,0
0.345,0,0,0.345,0,5.132,0,0.2,0,0,2.3,0,0,0.62,1.25,1
0,0,0.72,0,0,1.481,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,1.111,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.79,0,0,0,0,0.74,0,0,0,0,0
0,0,1.27,0,0,2.555,0,0,0,0,0.42,0,0,0,0,0
0.023,0,1.83,0,0,2.182,0,0,0.15,0,0,0,0,0.22,0.53,0
0.04,0.26,0.26,0,0,2.779,0,0.8,0,0.26,0.8,0,0.53,0,0,1
0.207,0,0,0.207,0,2.132,0,0.61,0,0,0.61,0,0,0.3,0,1
0,0.17,0,0,0,1.559,0,0.17,0,0,0,0.17,0,0.34,0,1
0,0,0,0,1.92,1,0,0,0,0,0,0,0,0,0,0
0.17,1.02,0,0,0,1.47,0,0,0,0,1.02,0,0,0,0,1
0,0,0,0,0,1.166,0,0,0,0,0,0.88,0,0,0,0
0,0,2.98,0,1.49,2.607,0,0.74,0,0,0.74,0,0,0,0,0
0,0,0,0,0,4.341,0.68,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.23,0,0,0,0,4.76,0,0,0,0,0
0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,1
0,0,2.18,0,0,1.785,0,0,0,0,0,0,0,0,0,0
0.416,0,0,0.208,0,3.95,0,0,0,0,0,0,0,1.11,0,1
0,0,0,0.107,0,1.421,0,0,0.57,0,1.15,0,0.57,0,0,1
0.166,0.32,0,0,0,1.494,0,0.65,0,0,3.25,0,0,0,0.32,1
0.338,0,0,0.831,0,1102.5,0,0,0,0,0.2,0.2,0.81,0,0,1
0,0,0,0.897,0,4.43,0,0.35,0,0,1.4,0,0.7,0,0,1
0,0,0,0,3.03,1.181,0,0,0,0,0,0,0,0,0,0
0,0,3.44,0,1.72,2.533,0,0,0,0,0,0,0,0,0,0
0,1.16,0,0,0,1,0,0,0,0,0,0,0,0,2.32,1
0.047,0,0,0.142,0,2.353,0,0,0,1.36,0.27,0,0,0,0,1
0,0,0,0,0,1.142,0,0,0,0,2.5,0,2.5,0,0,0
0,0,0,0,0,2.125,0,0,0,0,1.16,0,0,0,0,0
0.197,0.23,0,0.434,0,8.026,0,1.18,0.11,0.35,0.35,0,0.11,0.59,0.95,1
0.132,0,0,0.663,0,8.666,0,0,0,0,1.76,1.32,1.32,0,0,1
0,0,0,0.301,0,1.576,0,2.01,0.2,0,0.8,0,0,0,0,0
0,0,2.68,0,2.01,2.604,0,0,0,0,0,0,0,0,0,0
0,0,0,5.844,0,1.666,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.233,0,1.91,0,0,0,0,0,0,0,0
0,0,2.56,0,2.56,1.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.111,0,2.38,0,0,0,0,0,0,0,0
0,0,0,0,16.66,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0.109,0,2.825,0,0.66,0,0,0.66,0,0.33,0,1,1
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.483,0.35,0.35,0,0,3.5,0.35,0,0,0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0,1.61,0,0.23,0,4.941,0,0,0,0,0,0,0,0,0,1
0,0,0.23,0,0,1.483,0,0.69,0,0,0,0,0,0,0,0
0.129,0.84,0,0.776,0,10.375,0,0.84,0,0,1.69,0,0,0,0,1
0,0,0,0,0,1.538,0,0,0,0,0.41,0,0,0,0,0
0,0,0.23,0,0,1.433,0,0.69,0,0,0,0,0,0,0,0
0,0,0,0,1.2,3.38,0,0,0,0,0,0,0,0,0,0
0,0,0,0.684,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,4.16,0,0,0,0,0
0,0,16.66,0,0,3.714,0,0,0,0,0,0,0,0,0,0
0.174,0.16,0,0.299,0,1.891,0,1.44,0,0,0.47,0,0,0.64,0.16,1
0.341,0,0,0.682,0,2.555,0,1.57,0,0,2.36,0,0,0.78,0.78,1
0,0.63,0,0.979,0,8.476,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,4.05,1.36,0,0,0,1.36,0,0,0,0,0
0,0.63,0,0.398,0,2.625,0,0,0,0,0,0.63,0.63,0,0,1
0.251,0,0,0.502,0,5.488,0,1.44,0,0,2.41,0,0,0.48,0.96,1
0,0,0,0.264,0,4.053,0,0.19,0,0,1.14,0.19,0,0,0,1
0,0,0,0,0,1.333,0,0,0,0,0,0,0,0,0,0
0,0,0,0.666,0,1.222,0,0,0,0,0,0,0,0,0,0
0,0,3.33,0.167,0,1.533,0,0,0,0,0,0,0,0,0,0
0,0,0,0.561,0,2.166,0,0,0,0,3.73,0.93,0,0,0,1
0.573,0.03,0,0.425,0,5.761,0,0.13,0.27,0,1.25,0.52,0.41,0.34,0.41,1
0.171,0.35,0,0.057,0,1.974,0,0.17,0.17,0,0.17,0,0,0.35,0,1
0,0,0,0.07,0,7.531,0,0,0,0,0,0,0.41,0,0,0
0,0,4,0,2,2.095,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.843,0,0,0,0,1.16,0,0.38,0,0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0.145,1.41,0,0.145,0,4.041,0,0.47,0.47,0.47,1.41,0,0,0,0,1
0,0,0.28,0.103,0.57,1.411,0,1.73,0,0,0.57,0,0,0,0,0
0,0,0,0,0,1.5,1.4,0,0,0,0,0,0,0,0,0
0,0.38,0,0.51,0,3.685,0,0.38,0.38,0,1.15,0,0,0,0.77,1
0.407,0,2.33,0.407,0.58,3.294,0,1.16,0,0,0,0,0,0,0.58,0
0,0,0,0,0,1.8,0,0,0,0,0,0,14.28,0,0,0
0,0,0,0,0,1.8,0,1.85,0,0,0,0,0,0,0,0
5.3,0.41,0,0.904,0,7.478,0,0,0,0,0.41,0,0,0.41,0.41,1
0.094,0,0,0,0,4.111,0,1.17,0,0,1.96,0,0,0,0,1
0.493,0.16,0.04,0.507,0,5.608,0,0.12,0.08,0,1.64,0,0.28,0.45,0,1
0,0,0.68,0.309,0,1.6,0,0,0,0,0,0,0,0,0,1
0.509,0,0,0.478,0,6.518,0,0.14,0.29,0,1.35,0.54,0.43,0.51,0.43,1
0,0,0,0.471,0,1.033,0,0,0,0,1.34,0,0,0,0,0
0,0,2.63,0.072,0,2.847,0,0.29,0,0,1.75,0,0,0,0.29,0
0,0,0,0.872,0,2.2,0,0,0,0,0,0,0,0,0,1
0.007,0,0,0.002,0.01,2.128,0.1,0.13,0.03,0.03,0.33,0,0,0,0.22,0
0,0,0,0.68,0,2.9,0,0,0,0,4.16,0,0,0,0,0
0,0,0,0,0,1.863,0,0,0,0,0,0,0,0.74,0,0
0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,1
0,1.45,0,0.105,0,2.689,0,0,0,1.45,5.1,0,0,0,1.45,1
0.018,0,3.47,0,0,2.423,0,0.4,0,0,0,0,0.06,0,0.06,0
0,0,0.69,0,0,1.203,0,0,0,0,3.79,0,0,0,0,0
0.168,0,0,0.13,0,5.76,0,0.23,0.11,4.96,1.77,0.82,0.59,0,0.11,1
0.023,0,0,0,0,1.263,0,0.07,0,0,0.07,0.07,0,0,0.15,1
0,0,0,0,2.94,1,0,0,0,0,2.94,0,0,0,0,0
0,0,0,0,0.45,1.666,0,0,0,0,0,0,0,0,0,0
0,0,0,0.07,0.39,2.069,0,1.17,0,0.39,1.17,0,0,0,0,0
0,0.45,0,2.077,0,12.176,0,0,0,0,0.91,0,0,0,0,1
0.411,0,0,0.529,0,3.964,0,0.98,0,0,3.93,0,0,0.32,0,1
0.111,0.09,0,0.431,0,3.37,0,1.04,0.04,0.24,1.23,0.79,0.09,0.29,0.14,1
0.007,0,0.46,0,0.02,2.984,0,0.05,0,0,0.08,0.3,0,0,0,0
0,0,3.73,0,1.86,1.9,0,0,0,0,0,0,0,0,0,0
0,0,11.11,0,11.11,1,0,0,0,0,0,0,0,0,0,0
0,0.38,0,0.121,0,2.08,0,0.38,0.38,0,2.29,0,0,0,0,1
0,0,4.7,0,0,2.882,0,0,0,0,0,0,0,0,0,0
0.196,0,0,1.246,0,62.5,0,0.37,0.37,0,4.54,0.37,0.75,0.37,0,1
0,0,0,0,4.16,1.333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.03,0,0.56,0,0.11,4.211,0.11,0,0,0,0.22,1.02,0,0,0,0
0,0,0,0,0,1.8,0,0,0,0,0,0,14.28,0,0,0
0.279,1.58,0,0.558,0,3.272,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.607,0,0,0,0,0,0,0,0,0,0
0.037,0.7,0,1.362,0,5.236,0,0.7,0,0,1.65,0,0,0,0.7,1
0,0,0,0,0.84,3.571,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0
0,0,0,0.034,0,1.429,0.09,0,0,0,0.09,0.09,0,0,0,0
0.326,0,0,0.163,0,3.545,0,0,0,0,0,0,0,0,0,1
0,0,0,0.055,0,1.947,0,0,0,0,1.51,0,0,0,0,0
0,0,0,0.238,0,4.333,0,0,0,0,0,0,0,0,0,1
0,0,0,0.817,0,1.857,0,0,0,0,1.2,0,0,0,0,0
0.236,0,0,0.388,0,9.827,0,0.45,0.34,0,1.71,0.79,0.11,1.82,0.68,1
0,0,0,0,1.05,4.133,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.095,0,0,0,0,1.688,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0.097,0,2.157,0,0,0,0,3.5,0,0,0,0,0
0,0,0,0,1.63,1.25,0,0,0,0,0,0,0,0,0,0
0,0,0,0.102,0,1.361,1.91,0,0,0,0,0,0.63,0,0,0
0,0,0,0.308,0,1.148,0,0.57,0,0,0.86,0,0,0,0,0
0,0,2.54,0.123,0,5.515,0,0,0,0,0,0,0,0,0,0
0,0,0,0.199,0,6.091,0,0.68,0,0,1.81,0,0,0,0,1
0,0,0,0,0,1.428,1,0,0,0,1,0,0,0,0,0
0.239,0.58,0,0.239,0,3.338,0,0.58,0,0,1.74,0,0,0,0.58,1
0,0,0,0,0,1.655,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.86,1.352,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0
0,0,0,0.03,0,16.644,0,0.16,0.02,0,0.02,0,0,0,0,1
0,0,0,0,0.42,4.382,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.888,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.055,0,0,0,0,0,0,0,0,0,1
0.216,0,0,0.577,0,6.274,0,0.87,0,0,1.31,0,0,0.43,0.87,1
0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0.031,0,5.5,0,1.25,0.25,0,1.76,0,0.5,0,0,1
0.254,0,0,0.418,0,9.705,0,0.47,0.23,0,1.66,0.71,0,1.9,0.59,1
0,0,0.77,0,0,1.767,0,1.54,0,0,0,0.25,0,0,0,0
0,0,0,0,0,1.64,0,0,0,0,1.17,0,0,0,0,0
0.176,0,0,0.392,0,2.606,0,0.22,0,0,1.12,0.44,0,0,0,1
0.119,0.12,0,0,0,4.155,0,0.88,0.5,0.25,1.38,0.25,1.76,1.13,0.12,1
0.072,0.14,0,0.241,0,6.238,0,0.28,0.14,2.14,2,0,0,0.14,0,1
0,0,0.44,0.126,0,3.637,1.15,0,0.02,0,0,0.05,0.02,0,0.02,0
0,0,0,0.986,0,8,0,0,0,0,1.66,0,0,0,0,1
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0.756,0,1,0,0.94,0,0,0,0,0,0,0,0
0,0,1.37,0,0,2.727,0,0,0,0,0,0,0,0,0,0
0,0,0,0.07,0,7.416,0,0,0,0,0,0,0.82,0,0,0
0,0,1.79,0,0,1.87,0,0.59,0,0,0,0,0,0,0,0
0,0.32,0,0.103,0,5.85,0,0.65,0.65,2.61,3.26,0,0,0,0,1
0,0,0,0,1.49,1.761,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,4.379,0,0,0.25,0,0.75,0,0,0,0,0
0,0,0,0,4.16,1,0,0,0,0,0,0,0,0,0,0
0.118,0,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0
0,0,0.48,0,0.48,1.275,0,0.48,0,0,0,0,0,0,0,0
0.868,0,0,2.894,0,5.607,0,0,0,0,1.53,0,0,0,0,1
0,0,0,0,33.33,1,0,0,0,0,0,0,0,0,0,0
0,0,0.64,0,0,1.677,0,0.32,0,0,0,0,0,0,0,0
0.037,0,1.34,0,0,1.564,0,0.26,0.26,0,1.07,0,0.26,0,0.53,0
0,0,6,0,0,1.725,0,0,0,0,0,0,0,0,0,0
0.592,0,0,0.435,0,5.335,0,0.25,0.12,0.06,1.27,0.5,0.19,0.31,0.5,1
0,0,0,0,1.37,1.125,0,0,0,0,2.06,0,0,0,0,0
0,0,0,0,0,1.523,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.692,0,0,0,0,0,0,2.12,0,0,0
0,0,0,0,0,2.044,2.73,0,0,0,0,0,0,0,0,1
0.175,0.2,0,0.334,0,7.439,0,0.31,0.2,0.2,1.25,1.04,0.2,1.14,0.2,1
0.061,0,1.52,0.122,0,4.309,0,0,0,0,0,0,0,0.5,0,0
0.111,0,0,0.055,0,2.358,0,0.94,0.31,0.31,0.62,0,0,0,0,1
0.181,0,0,0.604,0,3.787,0,0.36,0,0,1.46,0,0,0.36,0.73,1
0,0,0,0,1.42,1.387,0,0,0.71,0,0,0,0,0,0,0
0,0,1.02,0,0,2.967,0,0,0,0,0,0,0,0,0,0
0.021,0.13,0,0.414,0,5.955,0,0.26,0,0,0.53,0.66,0,0,0,1
0.467,0,0,1.203,0,18.4,0,0,0.36,0,2.53,0.72,0.72,0,0.36,1
0.053,0,2.97,0,0,2.224,0,0,0,0,0,0,0,0,0.82,0
0.932,0,0,0.699,0,5.083,0,0,0,0,1.28,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.842,2.53,0,0,0,0,0,0,0,0,0
0,0,1.27,0,1.91,2.186,1.91,0,0,0,0.95,0,0,0,0,0
0,0,0,0.063,0,6.423,0,0.36,0,0,0,0,0.36,0,0,0
0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,3.29,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.417,0.38,0.12,0,0,0.12,0,0,0,0,1
0,0,0,0,1.26,1.285,0,1.26,0,0,0,0,0,0,0,0
0,0,0,0,1.19,3.478,0,0,0,0,0,0,0,0,0,0
0,0,3.12,0,1.56,2.533,0,1.56,0,0,0,0,0,0,0,0
0,0,3.91,0.367,0.55,2.208,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.09,4.413,0,0,0,0,0,0,0,0,0,0
0,0,1.78,0,0,2.227,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,6.66,0,0,0,0,0,0,0,0,0
0,0,0,3.26,0,1,10,0,0,0,0,0,0,0,0,0
0.022,0,1.38,0.057,0,1.875,0,0.48,0,0,0.4,0,0.08,0,0.81,0
0,0,1.58,0,0,2.575,0,1.58,0,0,0,0,0,0,0,0
0.031,0,0.87,0,0,1.793,0,0.1,0,0,0,0,0.1,0,0,0
0.229,0,0,0.919,0,4.444,0,0,0,0,4.12,0.22,0.22,0.45,0,1
0,0,0,0,0,1.787,0,0,0,0,1.07,0,0.35,0,0,0
0,0,0,0,0,2.166,0,0,0,0,0,0,0,0,0,0
0,0,0,0.014,0,2.35,0.27,0.25,0,0,0.06,0.02,0.02,0,0.08,0
0.177,0.27,0,1.316,0,4.947,0,0.55,0,0.13,2.77,1.1,0.13,0.13,0,1
0.121,0,0,0.609,0,2.666,0,0,0.38,0,0.38,0,0,1.16,0,1
0,0,0,0.392,0,1.829,0,0,0,0,0.54,0,0,0,0,0
0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0
0,0,0,0,14.28,3.333,0,0,0,0,0,0,0,0,0,0
0.092,0,0,0,0,4.111,0,1.17,0,0,1.96,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.466,0,0,0.093,0,5.038,0,0.53,0,0,2.65,0,0,1.59,0.53,1
0.196,0,0,0.13,0,7.4,0,0.22,0.22,0,1.1,0.66,0,0.22,0,1
0.378,0,0,0.523,0,3.631,0,0,0.33,0,0.92,0.16,0.42,0,0.67,1
0,0.5,0,0.178,0,1.792,0,0.5,0,0,1.01,0,0,0,1.01,1
0.313,0,0,0.313,0,7.588,0,0,0,0,1.77,0.59,0,0,0,0
0,0,0,0.424,0,12.692,0,2.46,0,0,0.49,0,0.49,0,1.47,1
0,0,0,0.367,0,2.161,0,0.53,1.07,0,1.07,0,0,0,0,0
0.118,0,0.05,0.054,0,2.37,0,0.1,0,0.3,0.75,0.1,0.3,0.15,0,1
0,0,0,0,0,1.968,0,1.79,0,0,4.48,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0.396,0,22.714,0,2.38,0,2.38,2.38,2.38,0,0,7.14,1
0.331,1.11,0,1.158,0,4.875,0,2.23,0,0,1.67,0,0.55,0,2.79,1
0,0,0,0.069,0,2.05,2.91,0.15,0,0,1.68,0,0.15,0.15,0.15,0
0,0,0,0.773,0,1,0,0,0,0,1.73,0,2.6,0,0,0
0,0,0,1.065,0,3.932,0,0.32,0,0,0.97,0,0.64,0,0,1
0,0,0,0.21,0,1.454,0,0,0,0,0,0,0,0,0,0
0.158,0.5,0,0.491,0,8.55,0.1,0.8,0.3,0.2,0.7,0.8,0.2,0.6,0,1
